x_coordinates,y_coordinates,number_of_strokes,time,id_name,excercise_number
361.5,285,2,16,lewisleftupper,17
358.5,284,2,17,lewisleftupper,17
355.5,282,2,16,lewisleftupper,17
352.5,279,2,17,lewisleftupper,17
349.5,277,2,17,lewisleftupper,17
347.5,275,2,17,lewisleftupper,17
344.5,272,2,16,lewisleftupper,17
341.5,269,2,17,lewisleftupper,17
338.5,266,2,16,lewisleftupper,17
335.5,262,2,17,lewisleftupper,17
332.5,258,2,17,lewisleftupper,17
329.5,254,2,16,lewisleftupper,17
327.5,250,2,17,lewisleftupper,17
324.5,246,2,17,lewisleftupper,17
322.5,242,2,17,lewisleftupper,17
320.5,239,2,16,lewisleftupper,17
318.5,236,2,17,lewisleftupper,17
318.5,233,2,17,lewisleftupper,17
317.5,231,2,16,lewisleftupper,17
317.5,229,2,17,lewisleftupper,17
317.5,226,2,17,lewisleftupper,17
318.5,224,2,16,lewisleftupper,17
319.5,221,2,17,lewisleftupper,17
321.5,218,2,17,lewisleftupper,17
323.5,215,2,16,lewisleftupper,17
326.5,210,2,17,lewisleftupper,17
329.5,205,2,17,lewisleftupper,17
332.5,201,2,16,lewisleftupper,17
335.5,198,2,17,lewisleftupper,17
337.5,195,2,16,lewisleftupper,17
339.5,193,2,17,lewisleftupper,17
341.5,191,2,17,lewisleftupper,17
344.5,190,2,16,lewisleftupper,17
346.5,188,2,17,lewisleftupper,17
347.5,188,2,17,lewisleftupper,17
348.5,187,2,17,lewisleftupper,17
349.5,187,2,16,lewisleftupper,17
350.5,186,2,17,lewisleftupper,17
351.5,186,2,16,lewisleftupper,17
351.5,185,2,21,lewisleftupper,17
352.5,185,2,13,lewisleftupper,17
352.5,184,2,17,lewisleftupper,17
353.5,183,2,16,lewisleftupper,17
353.5,182,2,17,lewisleftupper,17
354.5,180,2,16,lewisleftupper,17
354.5,179,2,13,lewisleftupper,17
413.5,254,2,7,lewisleftupper,17
413.5,255,2,17,lewisleftupper,17
413.5,256,2,67,lewisleftupper,17
414.5,256,2,16,lewisleftupper,17
414.5,257,2,17,lewisleftupper,17
415.5,257,2,51,lewisleftupper,17
415.5,258,2,15,lewisleftupper,17
416.5,259,2,17,lewisleftupper,17
417.5,261,2,17,lewisleftupper,17
418.5,262,2,17,lewisleftupper,17
420.5,264,2,16,lewisleftupper,17
422.5,265,2,17,lewisleftupper,17
424.5,267,2,16,lewisleftupper,17
425.5,268,2,1,lewisleftupper,17
427.5,269,2,16,lewisleftupper,17
429.5,270,2,17,lewisleftupper,17
431.5,271,2,17,lewisleftupper,17
432.5,273,2,16,lewisleftupper,17
434.5,274,2,17,lewisleftupper,17
435.5,276,2,16,lewisleftupper,17
436.5,277,2,21,lewisleftupper,17
437.5,278,2,46,lewisleftupper,17
437.5,279,2,17,lewisleftupper,17
437.5,281,2,16,lewisleftupper,17
437.5,282,2,17,lewisleftupper,17
437.5,283,2,50,lewisleftupper,17
359.5,178,2,11,lewisleftupper,17
360.5,178,2,112,lewisleftupper,17
360.5,177,2,7,lewisleftupper,17
361.5,177,2,15,lewisleftupper,17
362.5,177,2,16,lewisleftupper,17
363.5,176,2,17,lewisleftupper,17
365.5,176,2,16,lewisleftupper,17
368.5,175,2,17,lewisleftupper,17
370.5,174,2,17,lewisleftupper,17
372.5,173,2,17,lewisleftupper,17
374.5,172,2,16,lewisleftupper,17
375.5,172,2,2,lewisleftupper,17
377.5,171,2,15,lewisleftupper,17
380.5,171,2,16,lewisleftupper,17
383.5,171,2,17,lewisleftupper,17
385.5,171,2,17,lewisleftupper,17
388.5,171,2,17,lewisleftupper,17
391.5,171,2,16,lewisleftupper,17
395.5,172,2,17,lewisleftupper,17
398.5,173,2,16,lewisleftupper,17
404.5,175,2,17,lewisleftupper,17
407.5,176,2,17,lewisleftupper,17
410.5,177,2,16,lewisleftupper,17
413.5,179,2,17,lewisleftupper,17
416.5,180,2,17,lewisleftupper,17
419.5,181,2,16,lewisleftupper,17
421.5,182,2,17,lewisleftupper,17
422.5,182,2,17,lewisleftupper,17
424.5,183,2,17,lewisleftupper,17
426.5,184,2,16,lewisleftupper,17
427.5,185,2,17,lewisleftupper,17
429.5,186,2,17,lewisleftupper,17
430.5,186,2,16,lewisleftupper,17
431.5,187,2,17,lewisleftupper,17
433.5,188,2,17,lewisleftupper,17
434.5,189,2,16,lewisleftupper,17
435.5,191,2,17,lewisleftupper,17
437.5,193,2,16,lewisleftupper,17
439.5,195,2,17,lewisleftupper,17
440.5,197,2,17,lewisleftupper,17
442.5,199,2,16,lewisleftupper,17
444.5,201,2,17,lewisleftupper,17
446.5,203,2,17,lewisleftupper,17
448.5,206,2,16,lewisleftupper,17
450.5,209,2,17,lewisleftupper,17
452.5,211,2,17,lewisleftupper,17
454.5,213,2,16,lewisleftupper,17
455.5,216,2,17,lewisleftupper,17
456.5,218,2,17,lewisleftupper,17
457.5,219,2,16,lewisleftupper,17
457.5,221,2,17,lewisleftupper,17
457.5,222,2,17,lewisleftupper,17
457.5,224,2,17,lewisleftupper,17
456.5,225,2,16,lewisleftupper,17
455.5,227,2,17,lewisleftupper,17
455.5,229,2,16,lewisleftupper,17
454.5,231,2,17,lewisleftupper,17
453.5,234,2,17,lewisleftupper,17
452.5,236,2,17,lewisleftupper,17
451.5,239,2,16,lewisleftupper,17
449.5,242,2,17,lewisleftupper,17
448.5,245,2,16,lewisleftupper,17
446.5,248,2,17,lewisleftupper,17
445.5,251,2,17,lewisleftupper,17
444.5,254,2,16,lewisleftupper,17
443.5,258,2,17,lewisleftupper,17
441.5,261,2,17,lewisleftupper,17
438.5,266,2,16,lewisleftupper,17
436.5,269,2,17,lewisleftupper,17
434.5,272,2,17,lewisleftupper,17
432.5,275,2,17,lewisleftupper,17
430.5,277,2,16,lewisleftupper,17
427.5,279,2,17,lewisleftupper,17
424.5,281,2,16,lewisleftupper,17
420.5,283,2,17,lewisleftupper,17
417.5,285,2,17,lewisleftupper,17
414.5,285,2,17,lewisleftupper,17
410.5,286,2,16,lewisleftupper,17
406.5,286,2,17,lewisleftupper,17
402.5,287,2,16,lewisleftupper,17
397.5,287,2,17,lewisleftupper,17
393.5,287,2,17,lewisleftupper,17
388.5,287,2,17,lewisleftupper,17
385.5,286,2,16,lewisleftupper,17
380.5,286,2,17,lewisleftupper,17
375.5,286,2,17,lewisleftupper,17
371.5,286,2,16,lewisleftupper,17
368.5,286,2,17,lewisleftupper,17
365.5,286,2,17,lewisleftupper,17
361.5,285,2,16,lewisleftupper,17
358.5,284,2,17,lewisleftupper,17
355.5,282,2,16,lewisleftupper,17
352.5,279,2,17,lewisleftupper,17
349.5,277,2,17,lewisleftupper,17
347.5,275,2,17,lewisleftupper,17
344.5,272,2,16,lewisleftupper,17
341.5,269,2,17,lewisleftupper,17
338.5,266,2,16,lewisleftupper,17
335.5,262,2,17,lewisleftupper,17
332.5,258,2,17,lewisleftupper,17
329.5,254,2,16,lewisleftupper,17
327.5,250,2,17,lewisleftupper,17
324.5,246,2,17,lewisleftupper,17
322.5,242,2,17,lewisleftupper,17
320.5,239,2,16,lewisleftupper,17
318.5,236,2,17,lewisleftupper,17
318.5,233,2,17,lewisleftupper,17
317.5,231,2,16,lewisleftupper,17
317.5,229,2,17,lewisleftupper,17
317.5,226,2,17,lewisleftupper,17
318.5,224,2,16,lewisleftupper,17
319.5,221,2,17,lewisleftupper,17
321.5,218,2,17,lewisleftupper,17
323.5,215,2,16,lewisleftupper,17
326.5,210,2,17,lewisleftupper,17
329.5,205,2,17,lewisleftupper,17
332.5,201,2,16,lewisleftupper,17
335.5,198,2,17,lewisleftupper,17
337.5,195,2,16,lewisleftupper,17
339.5,193,2,17,lewisleftupper,17
341.5,191,2,17,lewisleftupper,17
344.5,190,2,16,lewisleftupper,17
346.5,188,2,17,lewisleftupper,17
347.5,188,2,17,lewisleftupper,17
348.5,187,2,17,lewisleftupper,17
349.5,187,2,16,lewisleftupper,17
350.5,186,2,17,lewisleftupper,17
351.5,186,2,16,lewisleftupper,17
351.5,185,2,21,lewisleftupper,17
352.5,185,2,13,lewisleftupper,17
352.5,184,2,17,lewisleftupper,17
353.5,183,2,16,lewisleftupper,17
353.5,182,2,17,lewisleftupper,17
354.5,180,2,16,lewisleftupper,17
354.5,179,2,13,lewisleftupper,17
413.5,254,2,7,lewisleftupper,17
413.5,255,2,17,lewisleftupper,17
413.5,256,2,67,lewisleftupper,17
414.5,256,2,16,lewisleftupper,17
414.5,257,2,17,lewisleftupper,17
415.5,257,2,51,lewisleftupper,17
415.5,258,2,15,lewisleftupper,17
416.5,259,2,17,lewisleftupper,17
417.5,261,2,17,lewisleftupper,17
418.5,262,2,17,lewisleftupper,17
420.5,264,2,16,lewisleftupper,17
422.5,265,2,17,lewisleftupper,17
424.5,267,2,16,lewisleftupper,17
425.5,268,2,1,lewisleftupper,17
427.5,269,2,16,lewisleftupper,17
429.5,270,2,17,lewisleftupper,17
431.5,271,2,17,lewisleftupper,17
432.5,273,2,16,lewisleftupper,17
434.5,274,2,17,lewisleftupper,17
435.5,276,2,16,lewisleftupper,17
436.5,277,2,21,lewisleftupper,17
437.5,278,2,46,lewisleftupper,17
437.5,279,2,17,lewisleftupper,17
437.5,281,2,16,lewisleftupper,17
437.5,282,2,17,lewisleftupper,17
437.5,283,2,50,lewisleftupper,17
