x_coordinates,y_coordinates,number_of_strokes,time,id_name,excercise_number
428.5,223,1,16,participant3rightupper,15
427.5,223,1,17,participant3rightupper,15
427.5,221,1,17,participant3rightupper,15
426.5,220,1,17,participant3rightupper,15
425.5,219,1,16,participant3rightupper,15
425.5,218,1,17,participant3rightupper,15
424.5,217,1,17,participant3rightupper,15
424.5,216,1,30,participant3rightupper,15
423.5,216,1,8,participant3rightupper,15
423.5,215,1,24,participant3rightupper,15
422.5,215,1,12,participant3rightupper,15
421.5,215,1,59,participant3rightupper,15
420.5,215,1,17,participant3rightupper,15
421.5,222,1,1,participant3rightupper,15
421.5,221,1,47,participant3rightupper,15
421.5,220,1,17,participant3rightupper,15
421.5,219,1,17,participant3rightupper,15
420.5,219,1,16,participant3rightupper,15
419.5,217,1,17,participant3rightupper,15
418.5,216,1,16,participant3rightupper,15
417.5,215,1,17,participant3rightupper,15
416.5,214,1,17,participant3rightupper,15
415.5,213,1,17,participant3rightupper,15
414.5,213,1,16,participant3rightupper,15
412.5,212,1,17,participant3rightupper,15
411.5,212,1,17,participant3rightupper,15
410.5,211,1,16,participant3rightupper,15
409.5,210,1,17,participant3rightupper,15
408.5,210,1,17,participant3rightupper,15
407.5,210,1,16,participant3rightupper,15
406.5,210,1,17,participant3rightupper,15
405.5,209,1,17,participant3rightupper,15
404.5,209,1,16,participant3rightupper,15
403.5,209,1,17,participant3rightupper,15
401.5,209,1,17,participant3rightupper,15
400.5,209,1,16,participant3rightupper,15
398.5,209,1,17,participant3rightupper,15
397.5,208,1,17,participant3rightupper,15
396.5,208,1,16,participant3rightupper,15
395.5,208,1,17,participant3rightupper,15
394.5,208,1,17,participant3rightupper,15
393.5,207,1,16,participant3rightupper,15
392.5,207,1,17,participant3rightupper,15
391.5,207,1,17,participant3rightupper,15
390.5,206,1,16,participant3rightupper,15
389.5,206,1,17,participant3rightupper,15
388.5,206,1,17,participant3rightupper,15
387.5,206,1,16,participant3rightupper,15
385.5,206,1,17,participant3rightupper,15
384.5,206,1,17,participant3rightupper,15
383.5,206,1,16,participant3rightupper,15
382.5,206,1,17,participant3rightupper,15
381.5,206,1,17,participant3rightupper,15
380.5,206,1,20,participant3rightupper,15
379.5,206,1,16,participant3rightupper,15
378.5,206,1,14,participant3rightupper,15
377.5,207,1,16,participant3rightupper,15
376.5,207,1,17,participant3rightupper,15
375.5,207,1,17,participant3rightupper,15
374.5,208,1,16,participant3rightupper,15
373.5,208,1,17,participant3rightupper,15
372.5,208,1,50,participant3rightupper,15
372.5,209,1,17,participant3rightupper,15
371.5,209,1,16,participant3rightupper,15
370.5,210,1,17,participant3rightupper,15
369.5,210,1,19,participant3rightupper,15
369.5,211,1,14,participant3rightupper,15
368.5,211,1,17,participant3rightupper,15
367.5,212,1,17,participant3rightupper,15
365.5,213,1,16,participant3rightupper,15
364.5,214,1,17,participant3rightupper,15
363.5,215,1,17,participant3rightupper,15
361.5,217,1,16,participant3rightupper,15
360.5,218,1,17,participant3rightupper,15
359.5,219,1,17,participant3rightupper,15
357.5,221,1,16,participant3rightupper,15
356.5,222,1,17,participant3rightupper,15
355.5,224,1,16,participant3rightupper,15
354.5,225,1,17,participant3rightupper,15
353.5,227,1,17,participant3rightupper,15
352.5,229,1,17,participant3rightupper,15
351.5,230,1,16,participant3rightupper,15
351.5,231,1,17,participant3rightupper,15
351.5,232,1,17,participant3rightupper,15
351.5,233,1,16,participant3rightupper,15
351.5,234,1,18,participant3rightupper,15
352.5,235,1,16,participant3rightupper,15
352.5,236,1,16,participant3rightupper,15
352.5,238,1,17,participant3rightupper,15
352.5,240,1,17,participant3rightupper,15
352.5,241,1,16,participant3rightupper,15
352.5,242,1,17,participant3rightupper,15
352.5,244,1,17,participant3rightupper,15
352.5,247,1,16,participant3rightupper,15
352.5,248,1,17,participant3rightupper,15
352.5,250,1,17,participant3rightupper,15
353.5,251,1,16,participant3rightupper,15
353.5,252,1,17,participant3rightupper,15
353.5,253,1,17,participant3rightupper,15
353.5,254,1,16,participant3rightupper,15
354.5,255,1,20,participant3rightupper,15
354.5,256,1,16,participant3rightupper,15
354.5,257,1,20,participant3rightupper,15
355.5,257,1,11,participant3rightupper,15
355.5,258,1,17,participant3rightupper,15
356.5,259,1,16,participant3rightupper,15
356.5,260,1,17,participant3rightupper,15
357.5,261,1,17,participant3rightupper,15
358.5,263,1,16,participant3rightupper,15
359.5,264,1,17,participant3rightupper,15
360.5,265,1,16,participant3rightupper,15
361.5,267,1,17,participant3rightupper,15
362.5,267,1,17,participant3rightupper,15
362.5,269,1,17,participant3rightupper,15
363.5,270,1,16,participant3rightupper,15
364.5,271,1,17,participant3rightupper,15
365.5,272,1,17,participant3rightupper,15
366.5,274,1,16,participant3rightupper,15
366.5,275,1,17,participant3rightupper,15
367.5,276,1,17,participant3rightupper,15
368.5,277,1,16,participant3rightupper,15
369.5,277,1,17,participant3rightupper,15
369.5,278,1,17,participant3rightupper,15
371.5,279,1,16,participant3rightupper,15
371.5,280,1,17,participant3rightupper,15
372.5,281,1,16,participant3rightupper,15
374.5,282,1,17,participant3rightupper,15
375.5,282,1,17,participant3rightupper,15
376.5,283,1,17,participant3rightupper,15
377.5,284,1,16,participant3rightupper,15
378.5,284,1,24,participant3rightupper,15
378.5,285,1,12,participant3rightupper,15
379.5,285,1,14,participant3rightupper,15
380.5,285,1,17,participant3rightupper,15
381.5,286,1,17,participant3rightupper,15
382.5,286,1,18,participant3rightupper,15
383.5,286,1,15,participant3rightupper,15
384.5,286,1,16,participant3rightupper,15
385.5,286,1,17,participant3rightupper,15
386.5,286,1,17,participant3rightupper,15
387.5,286,1,17,participant3rightupper,15
389.5,286,1,16,participant3rightupper,15
390.5,286,1,17,participant3rightupper,15
392.5,286,1,17,participant3rightupper,15
393.5,285,1,16,participant3rightupper,15
395.5,285,1,17,participant3rightupper,15
397.5,285,1,17,participant3rightupper,15
399.5,284,1,16,participant3rightupper,15
401.5,283,1,17,participant3rightupper,15
402.5,282,1,17,participant3rightupper,15
404.5,282,1,16,participant3rightupper,15
406.5,281,1,17,participant3rightupper,15
407.5,280,1,17,participant3rightupper,15
409.5,279,1,16,participant3rightupper,15
411.5,277,1,17,participant3rightupper,15
412.5,277,1,17,participant3rightupper,15
414.5,275,1,16,participant3rightupper,15
415.5,274,1,17,participant3rightupper,15
416.5,273,1,17,participant3rightupper,15
418.5,272,1,16,participant3rightupper,15
419.5,270,1,17,participant3rightupper,15
420.5,269,1,17,participant3rightupper,15
421.5,267,1,16,participant3rightupper,15
422.5,266,1,17,participant3rightupper,15
424.5,264,1,17,participant3rightupper,15
425.5,262,1,16,participant3rightupper,15
426.5,261,1,17,participant3rightupper,15
426.5,260,1,16,participant3rightupper,15
427.5,259,1,17,participant3rightupper,15
427.5,258,1,17,participant3rightupper,15
428.5,257,1,17,participant3rightupper,15
428.5,256,1,16,participant3rightupper,15
429.5,254,1,17,participant3rightupper,15
429.5,253,1,16,participant3rightupper,15
429.5,252,1,17,participant3rightupper,15
430.5,250,1,17,participant3rightupper,15
430.5,248,1,17,participant3rightupper,15
431.5,246,1,16,participant3rightupper,15
431.5,244,1,17,participant3rightupper,15
431.5,243,1,17,participant3rightupper,15
432.5,241,1,16,participant3rightupper,15
432.5,238,1,17,participant3rightupper,15
432.5,236,1,17,participant3rightupper,15
432.5,235,1,16,participant3rightupper,15
432.5,234,1,28,participant3rightupper,15
432.5,233,1,16,participant3rightupper,15
432.5,232,1,16,participant3rightupper,15
431.5,231,1,40,participant3rightupper,15
431.5,230,1,17,participant3rightupper,15
430.5,229,1,16,participant3rightupper,15
430.5,228,1,17,participant3rightupper,15
429.5,227,1,17,participant3rightupper,15
429.5,226,1,17,participant3rightupper,15
429.5,225,1,16,participant3rightupper,15
428.5,224,1,17,participant3rightupper,15
428.5,223,1,16,participant3rightupper,15
427.5,223,1,17,participant3rightupper,15
427.5,221,1,17,participant3rightupper,15
426.5,220,1,17,participant3rightupper,15
425.5,219,1,16,participant3rightupper,15
425.5,218,1,17,participant3rightupper,15
424.5,217,1,17,participant3rightupper,15
424.5,216,1,30,participant3rightupper,15
423.5,216,1,8,participant3rightupper,15
423.5,215,1,24,participant3rightupper,15
422.5,215,1,12,participant3rightupper,15
421.5,215,1,59,participant3rightupper,15
420.5,215,1,17,participant3rightupper,15
