x_coordinates,y_coordinates,number_of_strokes,time,id_name,excercise_number
449.5,268,2,17,participant2rightuppercase,1
450.5,269,2,16,participant2rightuppercase,1
450.5,270,2,17,participant2rightuppercase,1
451.5,270,2,17,participant2rightuppercase,1
451.5,271,2,17,participant2rightuppercase,1
451.5,272,2,16,participant2rightuppercase,1
452.5,273,2,17,participant2rightuppercase,1
453.5,274,2,17,participant2rightuppercase,1
453.5,275,2,16,participant2rightuppercase,1
454.5,276,2,17,participant2rightuppercase,1
454.5,277,2,16,participant2rightuppercase,1
454.5,278,2,17,participant2rightuppercase,1
455.5,279,2,17,participant2rightuppercase,1
455.5,280,2,16,participant2rightuppercase,1
456.5,282,2,17,participant2rightuppercase,1
457.5,283,2,17,participant2rightuppercase,1
458.5,285,2,16,participant2rightuppercase,1
459.5,287,2,17,participant2rightuppercase,1
459.5,290,2,17,participant2rightuppercase,1
460.5,292,2,16,participant2rightuppercase,1
460.5,293,2,17,participant2rightuppercase,1
461.5,294,2,17,participant2rightuppercase,1
462.5,296,2,16,participant2rightuppercase,1
463.5,297,2,17,participant2rightuppercase,1
464.5,298,2,17,participant2rightuppercase,1
464.5,300,2,16,participant2rightuppercase,1
465.5,301,2,17,participant2rightuppercase,1
465.5,302,2,17,participant2rightuppercase,1
466.5,304,2,16,participant2rightuppercase,1
466.5,305,2,17,participant2rightuppercase,1
467.5,306,2,17,participant2rightuppercase,1
468.5,308,2,17,participant2rightuppercase,1
468.5,309,2,16,participant2rightuppercase,1
469.5,310,2,17,participant2rightuppercase,1
469.5,311,2,16,participant2rightuppercase,1
470.5,313,2,17,participant2rightuppercase,1
470.5,314,2,17,participant2rightuppercase,1
471.5,315,2,16,participant2rightuppercase,1
471.5,317,2,17,participant2rightuppercase,1
472.5,318,2,17,participant2rightuppercase,1
473.5,320,2,17,participant2rightuppercase,1
473.5,321,2,23,participant2rightuppercase,1
379.5,270,2,22,participant2rightuppercase,1
379.5,271,2,12,participant2rightuppercase,1
380.5,271,2,17,participant2rightuppercase,1
381.5,271,2,17,participant2rightuppercase,1
382.5,272,2,17,participant2rightuppercase,1
384.5,272,2,16,participant2rightuppercase,1
386.5,272,2,17,participant2rightuppercase,1
388.5,272,2,16,participant2rightuppercase,1
390.5,272,2,17,participant2rightuppercase,1
392.5,273,2,17,participant2rightuppercase,1
394.5,273,2,17,participant2rightuppercase,1
396.5,274,2,16,participant2rightuppercase,1
398.5,274,2,17,participant2rightuppercase,1
399.5,274,2,17,participant2rightuppercase,1
400.5,274,2,16,participant2rightuppercase,1
401.5,274,2,17,participant2rightuppercase,1
402.5,274,2,17,participant2rightuppercase,1
403.5,275,2,16,participant2rightuppercase,1
404.5,275,2,17,participant2rightuppercase,1
406.5,275,2,16,participant2rightuppercase,1
407.5,275,2,17,participant2rightuppercase,1
408.5,275,2,17,participant2rightuppercase,1
410.5,275,2,17,participant2rightuppercase,1
412.5,275,2,16,participant2rightuppercase,1
413.5,275,2,17,participant2rightuppercase,1
416.5,275,2,16,participant2rightuppercase,1
417.5,276,2,17,participant2rightuppercase,1
419.5,276,2,17,participant2rightuppercase,1
420.5,276,2,17,participant2rightuppercase,1
422.5,276,2,16,participant2rightuppercase,1
425.5,276,2,17,participant2rightuppercase,1
427.5,276,2,16,participant2rightuppercase,1
429.5,276,2,17,participant2rightuppercase,1
431.5,276,2,17,participant2rightuppercase,1
433.5,276,2,16,participant2rightuppercase,1
435.5,276,2,17,participant2rightuppercase,1
436.5,276,2,17,participant2rightuppercase,1
437.5,277,2,16,participant2rightuppercase,1
438.5,277,2,17,participant2rightuppercase,1
439.5,277,2,17,participant2rightuppercase,1
440.5,277,2,16,participant2rightuppercase,1
441.5,277,2,22,participant2rightuppercase,1
442.5,277,2,24,participant2rightuppercase,1
443.5,277,2,20,participant2rightuppercase,1
444.5,277,2,18,participant2rightuppercase,1
445.5,277,2,17,participant2rightuppercase,1
446.5,277,2,16,participant2rightuppercase,1
446.5,278,2,17,participant2rightuppercase,1
448.5,278,2,16,participant2rightuppercase,1
449.5,278,2,20,participant2rightuppercase,1
353.5,327,2,34,participant2rightuppercase,1
353.5,328,2,10,participant2rightuppercase,1
353.5,327,2,17,participant2rightuppercase,1
353.5,326,2,33,participant2rightuppercase,1
353.5,325,2,17,participant2rightuppercase,1
353.5,324,2,17,participant2rightuppercase,1
354.5,322,2,16,participant2rightuppercase,1
354.5,320,2,17,participant2rightuppercase,1
355.5,319,2,17,participant2rightuppercase,1
356.5,317,2,16,participant2rightuppercase,1
356.5,316,2,17,participant2rightuppercase,1
357.5,315,2,17,participant2rightuppercase,1
357.5,314,2,16,participant2rightuppercase,1
357.5,313,2,18,participant2rightuppercase,1
358.5,312,2,32,participant2rightuppercase,1
358.5,311,2,17,participant2rightuppercase,1
359.5,309,2,17,participant2rightuppercase,1
360.5,307,2,17,participant2rightuppercase,1
360.5,305,2,16,participant2rightuppercase,1
361.5,304,2,17,participant2rightuppercase,1
362.5,303,2,16,participant2rightuppercase,1
362.5,301,2,17,participant2rightuppercase,1
363.5,300,2,17,participant2rightuppercase,1
364.5,299,2,17,participant2rightuppercase,1
364.5,297,2,16,participant2rightuppercase,1
365.5,295,2,17,participant2rightuppercase,1
366.5,293,2,16,participant2rightuppercase,1
367.5,292,2,17,participant2rightuppercase,1
367.5,290,2,17,participant2rightuppercase,1
368.5,289,2,16,participant2rightuppercase,1
368.5,288,2,17,participant2rightuppercase,1
369.5,287,2,17,participant2rightuppercase,1
369.5,286,2,16,participant2rightuppercase,1
370.5,285,2,17,participant2rightuppercase,1
371.5,284,2,17,participant2rightuppercase,1
371.5,283,2,16,participant2rightuppercase,1
372.5,281,2,17,participant2rightuppercase,1
372.5,280,2,17,participant2rightuppercase,1
373.5,279,2,16,participant2rightuppercase,1
373.5,277,2,17,participant2rightuppercase,1
374.5,276,2,17,participant2rightuppercase,1
376.5,274,2,16,participant2rightuppercase,1
377.5,272,2,17,participant2rightuppercase,1
377.5,270,2,17,participant2rightuppercase,1
378.5,268,2,16,participant2rightuppercase,1
379.5,267,2,17,participant2rightuppercase,1
380.5,266,2,17,participant2rightuppercase,1
380.5,264,2,16,participant2rightuppercase,1
381.5,263,2,17,participant2rightuppercase,1
382.5,261,2,17,participant2rightuppercase,1
382.5,260,2,16,participant2rightuppercase,1
383.5,258,2,17,participant2rightuppercase,1
384.5,257,2,17,participant2rightuppercase,1
384.5,255,2,16,participant2rightuppercase,1
385.5,254,2,17,participant2rightuppercase,1
386.5,253,2,17,participant2rightuppercase,1
387.5,250,2,16,participant2rightuppercase,1
388.5,249,2,17,participant2rightuppercase,1
388.5,247,2,17,participant2rightuppercase,1
389.5,246,2,16,participant2rightuppercase,1
390.5,244,2,17,participant2rightuppercase,1
391.5,243,2,17,participant2rightuppercase,1
392.5,240,2,16,participant2rightuppercase,1
393.5,238,2,17,participant2rightuppercase,1
394.5,237,2,17,participant2rightuppercase,1
395.5,235,2,17,participant2rightuppercase,1
396.5,233,2,16,participant2rightuppercase,1
397.5,232,2,17,participant2rightuppercase,1
399.5,230,2,16,participant2rightuppercase,1
399.5,228,2,17,participant2rightuppercase,1
400.5,227,2,17,participant2rightuppercase,1
401.5,225,2,16,participant2rightuppercase,1
401.5,224,2,17,participant2rightuppercase,1
402.5,222,2,17,participant2rightuppercase,1
403.5,220,2,16,participant2rightuppercase,1
403.5,219,2,20,participant2rightuppercase,1
404.5,219,2,14,participant2rightuppercase,1
404.5,218,2,18,participant2rightuppercase,1
405.5,218,2,20,participant2rightuppercase,1
405.5,217,2,12,participant2rightuppercase,1
405.5,216,2,20,participant2rightuppercase,1
406.5,216,2,13,participant2rightuppercase,1
406.5,215,2,19,participant2rightuppercase,1
407.5,215,2,28,participant2rightuppercase,1
407.5,214,2,8,participant2rightuppercase,1
407.5,213,2,62,participant2rightuppercase,1
407.5,212,2,16,participant2rightuppercase,1
407.5,211,2,17,participant2rightuppercase,1
407.5,210,2,50,participant2rightuppercase,1
407.5,209,2,17,participant2rightuppercase,1
407.5,208,2,50,participant2rightuppercase,1
408.5,208,2,16,participant2rightuppercase,1
408.5,207,2,17,participant2rightuppercase,1
408.5,206,2,19,participant2rightuppercase,1
409.5,206,2,14,participant2rightuppercase,1
409.5,205,2,50,participant2rightuppercase,1
410.5,205,2,28,participant2rightuppercase,1
410.5,204,2,39,participant2rightuppercase,1
411.5,204,2,190,participant2rightuppercase,1
411.5,205,2,15,participant2rightuppercase,1
412.5,205,2,28,participant2rightuppercase,1
412.5,206,2,24,participant2rightuppercase,1
413.5,206,2,24,participant2rightuppercase,1
413.5,207,2,8,participant2rightuppercase,1
414.5,208,2,44,participant2rightuppercase,1
415.5,209,2,17,participant2rightuppercase,1
415.5,210,2,27,participant2rightuppercase,1
416.5,210,2,20,participant2rightuppercase,1
416.5,211,2,8,participant2rightuppercase,1
416.5,212,2,20,participant2rightuppercase,1
417.5,213,2,12,participant2rightuppercase,1
417.5,214,2,16,participant2rightuppercase,1
418.5,214,2,14,participant2rightuppercase,1
418.5,215,2,17,participant2rightuppercase,1
419.5,216,2,16,participant2rightuppercase,1
420.5,217,2,17,participant2rightuppercase,1
421.5,217,2,20,participant2rightuppercase,1
421.5,218,2,13,participant2rightuppercase,1
422.5,218,2,17,participant2rightuppercase,1
422.5,219,2,16,participant2rightuppercase,1
423.5,219,2,18,participant2rightuppercase,1
423.5,220,2,16,participant2rightuppercase,1
424.5,220,2,16,participant2rightuppercase,1
425.5,221,2,17,participant2rightuppercase,1
426.5,222,2,17,participant2rightuppercase,1
426.5,223,2,16,participant2rightuppercase,1
427.5,224,2,17,participant2rightuppercase,1
427.5,225,2,21,participant2rightuppercase,1
428.5,225,2,16,participant2rightuppercase,1
428.5,226,2,13,participant2rightuppercase,1
429.5,227,2,17,participant2rightuppercase,1
429.5,228,2,18,participant2rightuppercase,1
430.5,229,2,20,participant2rightuppercase,1
430.5,230,2,20,participant2rightuppercase,1
431.5,230,2,12,participant2rightuppercase,1
431.5,231,2,13,participant2rightuppercase,1
432.5,232,2,17,participant2rightuppercase,1
433.5,233,2,18,participant2rightuppercase,1
433.5,234,2,20,participant2rightuppercase,1
434.5,234,2,12,participant2rightuppercase,1
434.5,235,2,16,participant2rightuppercase,1
435.5,236,2,17,participant2rightuppercase,1
435.5,237,2,17,participant2rightuppercase,1
436.5,238,2,16,participant2rightuppercase,1
436.5,239,2,17,participant2rightuppercase,1
437.5,241,2,17,participant2rightuppercase,1
437.5,242,2,16,participant2rightuppercase,1
438.5,243,2,17,participant2rightuppercase,1
439.5,244,2,17,participant2rightuppercase,1
439.5,245,2,17,participant2rightuppercase,1
440.5,246,2,16,participant2rightuppercase,1
440.5,247,2,17,participant2rightuppercase,1
441.5,248,2,16,participant2rightuppercase,1
441.5,249,2,17,participant2rightuppercase,1
441.5,250,2,17,participant2rightuppercase,1
442.5,251,2,16,participant2rightuppercase,1
442.5,253,2,17,participant2rightuppercase,1
443.5,254,2,17,participant2rightuppercase,1
444.5,255,2,16,participant2rightuppercase,1
444.5,256,2,17,participant2rightuppercase,1
445.5,257,2,17,participant2rightuppercase,1
445.5,258,2,16,participant2rightuppercase,1
445.5,259,2,17,participant2rightuppercase,1
445.5,260,2,17,participant2rightuppercase,1
446.5,260,2,16,participant2rightuppercase,1
446.5,261,2,17,participant2rightuppercase,1
446.5,262,2,17,participant2rightuppercase,1
447.5,262,2,16,participant2rightuppercase,1
447.5,264,2,17,participant2rightuppercase,1
448.5,265,2,17,participant2rightuppercase,1
449.5,266,2,16,participant2rightuppercase,1
449.5,267,2,17,participant2rightuppercase,1
449.5,268,2,17,participant2rightuppercase,1
450.5,269,2,16,participant2rightuppercase,1
450.5,270,2,17,participant2rightuppercase,1
451.5,270,2,17,participant2rightuppercase,1
451.5,271,2,17,participant2rightuppercase,1
451.5,272,2,16,participant2rightuppercase,1
452.5,273,2,17,participant2rightuppercase,1
453.5,274,2,17,participant2rightuppercase,1
453.5,275,2,16,participant2rightuppercase,1
454.5,276,2,17,participant2rightuppercase,1
454.5,277,2,16,participant2rightuppercase,1
454.5,278,2,17,participant2rightuppercase,1
455.5,279,2,17,participant2rightuppercase,1
455.5,280,2,16,participant2rightuppercase,1
456.5,282,2,17,participant2rightuppercase,1
457.5,283,2,17,participant2rightuppercase,1
458.5,285,2,16,participant2rightuppercase,1
459.5,287,2,17,participant2rightuppercase,1
459.5,290,2,17,participant2rightuppercase,1
460.5,292,2,16,participant2rightuppercase,1
460.5,293,2,17,participant2rightuppercase,1
461.5,294,2,17,participant2rightuppercase,1
462.5,296,2,16,participant2rightuppercase,1
463.5,297,2,17,participant2rightuppercase,1
464.5,298,2,17,participant2rightuppercase,1
464.5,300,2,16,participant2rightuppercase,1
465.5,301,2,17,participant2rightuppercase,1
465.5,302,2,17,participant2rightuppercase,1
466.5,304,2,16,participant2rightuppercase,1
466.5,305,2,17,participant2rightuppercase,1
467.5,306,2,17,participant2rightuppercase,1
468.5,308,2,17,participant2rightuppercase,1
468.5,309,2,16,participant2rightuppercase,1
469.5,310,2,17,participant2rightuppercase,1
469.5,311,2,16,participant2rightuppercase,1
470.5,313,2,17,participant2rightuppercase,1
470.5,314,2,17,participant2rightuppercase,1
471.5,315,2,16,participant2rightuppercase,1
471.5,317,2,17,participant2rightuppercase,1
472.5,318,2,17,participant2rightuppercase,1
473.5,320,2,17,participant2rightuppercase,1
473.5,321,2,23,participant2rightuppercase,1
379.5,270,2,22,participant2rightuppercase,1
379.5,271,2,12,participant2rightuppercase,1
380.5,271,2,17,participant2rightuppercase,1
381.5,271,2,17,participant2rightuppercase,1
382.5,272,2,17,participant2rightuppercase,1
384.5,272,2,16,participant2rightuppercase,1
386.5,272,2,17,participant2rightuppercase,1
388.5,272,2,16,participant2rightuppercase,1
390.5,272,2,17,participant2rightuppercase,1
392.5,273,2,17,participant2rightuppercase,1
394.5,273,2,17,participant2rightuppercase,1
396.5,274,2,16,participant2rightuppercase,1
398.5,274,2,17,participant2rightuppercase,1
399.5,274,2,17,participant2rightuppercase,1
400.5,274,2,16,participant2rightuppercase,1
401.5,274,2,17,participant2rightuppercase,1
402.5,274,2,17,participant2rightuppercase,1
403.5,275,2,16,participant2rightuppercase,1
404.5,275,2,17,participant2rightuppercase,1
406.5,275,2,16,participant2rightuppercase,1
407.5,275,2,17,participant2rightuppercase,1
408.5,275,2,17,participant2rightuppercase,1
410.5,275,2,17,participant2rightuppercase,1
412.5,275,2,16,participant2rightuppercase,1
413.5,275,2,17,participant2rightuppercase,1
416.5,275,2,16,participant2rightuppercase,1
417.5,276,2,17,participant2rightuppercase,1
419.5,276,2,17,participant2rightuppercase,1
420.5,276,2,17,participant2rightuppercase,1
422.5,276,2,16,participant2rightuppercase,1
425.5,276,2,17,participant2rightuppercase,1
427.5,276,2,16,participant2rightuppercase,1
429.5,276,2,17,participant2rightuppercase,1
431.5,276,2,17,participant2rightuppercase,1
433.5,276,2,16,participant2rightuppercase,1
435.5,276,2,17,participant2rightuppercase,1
436.5,276,2,17,participant2rightuppercase,1
437.5,277,2,16,participant2rightuppercase,1
438.5,277,2,17,participant2rightuppercase,1
439.5,277,2,17,participant2rightuppercase,1
440.5,277,2,16,participant2rightuppercase,1
441.5,277,2,22,participant2rightuppercase,1
442.5,277,2,24,participant2rightuppercase,1
443.5,277,2,20,participant2rightuppercase,1
444.5,277,2,18,participant2rightuppercase,1
445.5,277,2,17,participant2rightuppercase,1
446.5,277,2,16,participant2rightuppercase,1
446.5,278,2,17,participant2rightuppercase,1
448.5,278,2,16,participant2rightuppercase,1
449.5,278,2,20,participant2rightuppercase,1
